,uuid,KEY,Site,HH_Number,DrinkingWaterGroup,DrinkingWater_Private,DrinkingWater_Public,DrinkingWaterDist,DrinkingWater_PublicVendor,DrinkingWaterContainer,DrinkingWaterContainer2,DrinkingWaterContainer2/Metal_Closed,DrinkingWaterContainer2/Metal_Open,DrinkingWaterContainer2/Only_one,DrinkingWaterContainer2/Other_Closed,DrinkingWaterContainer2/Other_Open,DrinkingWaterContainer2/Plastic_Closed,DrinkingWaterContainer2/Plastic_Open,DrinkingWaterContainer2/NA,DrinkingWaterTreatment,DrinkingWaterTreatment2,DrinkingWaterTreatment2/BleachChlorine,DrinkingWaterTreatment2/Boil,DrinkingWaterTreatment2/Filter,DrinkingWaterTreatment2/Other,DrinkingWaterTreatment2/Settle,DrinkingWaterTreatment2/SolarDesinf,DrinkingWaterTreatment2/Strain,DrinkingWaterTreatment2/NA,DrinkingWaterTreatment2Spec,DrinkingWaterAvailability,ObsHandWashPLACE,ObsHandWashSOAP,ObsHandWashWATER,ToiletFacility,ToiletFacilityTYPE,ToiletFacilityTYPE_Dry,ToiletFacilityTYPE_Flush,ToiletFacilitySHARE,HHITEMS/Computer,HHITEMS/Electricity,HHITEMS/Internet,HHITEMS/Microwave,HHITEMS/Oven,HHITEMS/Radio,HHITEMS/Refrigerator,HHITEMS/Smartphone,HHITEMS/Television,HHITEMS/Noitems,HHITEMS/NA,HHROOMS,StreetFood
870,4add689d7a314c899ba5137cc65e8265,uuid:39e3d10f-2784-4a4c-aac0-51ec8a74f3fc,Mukuru,66,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,0,0,0,1,0,0,1,5_Or_More
871,4add689d7a314c899ba5137cc65e8265,uuid:49dd4d63-de32-4b61-a627-623c587f2d7e,Mukuru,1306,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_septic_tank,Y,0,0,0,0,0,1,0,0,1,0,0,1,5_Or_More
872,4add689d7a314c899ba5137cc65e8265,uuid:15dc5f92-2785-4ddf-abfd-722ce1f7521e,Mukuru,801,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,0,1,1,0,0,1,0,1,1,0,0,1,0_1
873,4add689d7a314c899ba5137cc65e8265,uuid:eb65436e-3856-44c8-8b20-e787f59d9878,Mukuru,43,Private,Piped_neigh,,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_Dwelling,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,0,0,0,0,0,0,1,2_4
874,4add689d7a314c899ba5137cc65e8265,uuid:0bfb187c-d5db-4e56-9b26-9d2e2469b5ae,Mukuru,1328,Public,,Public_Tap,3.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,0,0,1,0,0,0,1,5_Or_More
875,4add689d7a314c899ba5137cc65e8265,uuid:a2315dc2-7768-4fbb-8072-1bfc51e67f2e,Mukuru,598A,Public,,Public_Tap,10.0,,Plastic_Open,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,0,0,0,0,1,0,1,2_4
876,4add689d7a314c899ba5137cc65e8265,uuid:81e6cd28-1bb9-48d5-881f-d84a8db25892,Mukuru,636,Public,,Public_Tap,5.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,1,0,0,1,0,1,1,0,0,1,0_1
877,4add689d7a314c899ba5137cc65e8265,uuid:29f33d17-46bb-4d49-8414-10f24e8e49fd,Mukuru,94,Public,,Public_Tap,5.0,,Plastic_Open,Plastic_Closed,0,0,0,0,0,1,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_coveredPit,Y,0,1,1,0,0,1,0,1,1,0,0,1,0_1
878,4add689d7a314c899ba5137cc65e8265,uuid:4079ae2a-8da7-4b54-81bb-3176116eb864,Mukuru,17,Public,,Vendor,2.0,Vendor_Truck,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
879,4add689d7a314c899ba5137cc65e8265,uuid:d1ec5066-6f5f-4f90-8b95-6f604bd7950d,Mukuru,735,Public,,Public_Tap,3.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,0,0,0,0,0,0,0,1,0,0,1,5_Or_More
880,4add689d7a314c899ba5137cc65e8265,uuid:53f03773-6481-4747-90ac-699cae1e71ff,Mukuru,271,Private,Piped_neigh,,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,1,0,0,0,1,0,0,0,0,0,1,2_4
881,4add689d7a314c899ba5137cc65e8265,uuid:062b5b48-577e-4ad5-917d-b89a396df6f9,Mukuru,985,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,FreshFit,,,Y,0,0,0,0,0,1,0,0,0,0,0,1,5_Or_More
882,4add689d7a314c899ba5137cc65e8265,uuid:01ce9b5c-073e-4d98-b14d-dc31f9515efb,Mukuru,867,Private,Piped_neigh,,3.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,0,0,0,0,0,0,2,0_1
883,4add689d7a314c899ba5137cc65e8265,uuid:c3bc1f90-41c0-4589-8ce3-64cb389e1571,Mukuru,970B,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,1,0,0,0,0,0,0,0,0,0,1,2_4
884,4add689d7a314c899ba5137cc65e8265,uuid:d063cbe4-c224-4bba-9a59-a8ded48792b8,Mukuru,852,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,0,1,1,0,0,1,0,1,1,0,0,2,5_Or_More
885,4add689d7a314c899ba5137cc65e8265,uuid:604737a8-dafd-4566-8cde-0418dc0b891d,Mukuru,406A,Public,,Public_Tap,5.0,,Plastic_Open,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,0,1,1,0,0,0,0,1,1,0,0,1,5_Or_More
886,4add689d7a314c899ba5137cc65e8265,uuid:576d571a-b73a-46f2-9df1-162955560738,Mukuru,274,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,1,0,0,1,0,0,1,
887,4add689d7a314c899ba5137cc65e8265,uuid:9d9f255c-4f37-4b6e-9894-7f4c90235c73,Mukuru,1318,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,DryOrCompost,Dry_UnimpLat,,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
888,4add689d7a314c899ba5137cc65e8265,uuid:1a6a4084-d78a-401b-a982-8ec798e6179f,Mukuru,350,Public,,Vendor,5.0,Vendor_Truck,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,0,1,0,0,1,0,1,1,0,0,4,0_1
889,4add689d7a314c899ba5137cc65e8265,uuid:c97a9e71-6b13-41c1-9592-e144414242cc,Mukuru,125B,Public,,Public_Tap,10.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
890,4add689d7a314c899ba5137cc65e8265,uuid:5def6980-8bda-4db1-97bf-3cc8366c4d1f,Mukuru,575,Private,Piped_neigh,,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,1,0,1,1,0,0,2,5_Or_More
891,4add689d7a314c899ba5137cc65e8265,uuid:a00dd886-c365-4f35-9da8-f3d68936d4db,Mukuru,436B,Public,,Public_Tap,10.0,,Plastic_Open,Plastic_Closed,0,0,0,0,0,1,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,0,0,0,0,0,0,0,0,0,1,0,1,2_4
892,4add689d7a314c899ba5137cc65e8265,uuid:f92762cd-af4a-457a-9053-b8e6116e2f69,Mukuru,792,Private,Piped_dwel,,,,,,0,0,0,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,1,0,0,0,1,0,0,1,0,0,1,0_1
893,4add689d7a314c899ba5137cc65e8265,uuid:11bb0026-dd92-4db0-b7a7-3763571fd108,Mukuru,780,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil BleachChlorine,1,1,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,FreshFit,,,Y,0,0,0,0,0,0,0,0,0,1,0,1,2_4
894,4add689d7a314c899ba5137cc65e8265,uuid:ccbf437c-986f-4864-823a-c4c8bb514427,Mukuru,1115,Public,,Vendor,5.0,Vendor_Cart,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,FreshFit,,,N,0,1,0,0,0,1,0,0,0,0,0,2,
895,4add689d7a314c899ba5137cc65e8265,uuid:5f516198-abe0-4802-a951-608d98b0f723,Mukuru,633B,Public,,Public_Tap,5.0,,Plastic_Open,Plastic_Open,0,0,0,0,0,0,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,0,0,0,0,0,0,1,2_4
896,4add689d7a314c899ba5137cc65e8265,uuid:181c51fa-c8e3-44eb-ae57-5a6c66cc0d42,Mukuru,148,Public,,Public_Tap,1.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,1,1,0,0,1,0,1,1,0,0,1,0_1
897,4add689d7a314c899ba5137cc65e8265,uuid:59f890be-68d8-47c6-aee3-e50b9c1bc2dc,Mukuru,1104,Public,,Public_Tap,15.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,0,0,0,0,1,0,1,0_1
898,4add689d7a314c899ba5137cc65e8265,uuid:f65d37b5-cf2e-4e50-86f6-1287ba591f42,Mukuru,263,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_coveredPit,Y,0,1,0,0,0,1,0,1,0,0,0,1,2_4
899,4add689d7a314c899ba5137cc65e8265,uuid:2a10e6cf-61cf-477b-a011-0ddc817e862a,Mukuru,1293,Public,,Vendor,10.0,Vendor_Truck,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,1,0,0,1,0,1,1,0,0,1,0_1
900,4add689d7a314c899ba5137cc65e8265,uuid:1504dbe0-f04b-4e77-bb19-7e0205635d7a,Mukuru,633A,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil BleachChlorine,1,1,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,0,0,0,0,1,0,0,0,0,0,1,0_1
901,4add689d7a314c899ba5137cc65e8265,uuid:bd93d860-3a68-4ca2-b3a3-ed6e82bb1ef9,Mukuru,75,Public,,Public_Tap,3.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,1,0,0,0,0,0,2,5_Or_More
902,4add689d7a314c899ba5137cc65e8265,uuid:e2127f3e-9f8c-4ff3-a1f8-7775c4e37824,Mukuru,281,Private,Piped_neigh,,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,0,0,0,0,1,0,1,5_Or_More
903,4add689d7a314c899ba5137cc65e8265,uuid:8bbbcd57-262c-4369-9e69-f1635ea018cd,Mukuru,864B,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,0,1,1,0,0,1,0,1,1,0,0,1,5_Or_More
904,4add689d7a314c899ba5137cc65e8265,uuid:8c9c9c6a-e49a-420e-bd50-14115b2580e7,Mukuru,54,Public,,Public_Tap,5.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,0,0,0,0,0,0,1,0_1
905,4add689d7a314c899ba5137cc65e8265,uuid:17eeb8cc-1d5e-407d-98de-dc879d116fa1,Mukuru,1417,Private,Piped_neigh,,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Fixed,,Water_NOT_OK,Own_Dwelling,DryOrCompost,Dry_VIP,,Y,0,0,0,0,0,0,0,0,1,0,0,2,5_Or_More
906,4add689d7a314c899ba5137cc65e8265,uuid:67e9ac3e-87d6-4e80-a71d-6ff3573e3651,Mukuru,850,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,0,1,1,0,0,1,0,1,0,0,0,1,5_Or_More
907,4add689d7a314c899ba5137cc65e8265,uuid:1e0f2866-90cd-4171-a0fa-6c6d76c34bd3,Mukuru,152,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,0,0,0,0,1,0,0,1,0,0,1,0_1
908,4add689d7a314c899ba5137cc65e8265,uuid:0669c9f8-6fec-48b5-a38a-0ca784d258f1,Mukuru,383,Public,,Vendor,2.0,Vendor_Truck,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
909,4add689d7a314c899ba5137cc65e8265,uuid:f8e15575-e95a-4635-b142-22abc74264d9,Mukuru,498,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,0,0,0,0,1,0,0,0,0,0,1,0_1
910,4add689d7a314c899ba5137cc65e8265,uuid:6d0c5d5f-4d1f-4d96-95a3-5894175fec62,Mukuru,347,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,0,0,0,0,0,0,0,0,1,0,1,
911,4add689d7a314c899ba5137cc65e8265,uuid:5d58c951-b7d4-4beb-8f86-98c7460621a1,Mukuru,1159,Public,,Public_Tap,10.0,,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_OK,Own_YardPlot,FreshFit,,,Y,0,1,0,0,0,1,0,1,1,0,0,1,5_Or_More
912,4add689d7a314c899ba5137cc65e8265,uuid:e47066d7-9f89-4730-b618-5b169b685207,Mukuru,474b,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,FreshFit,,,Y,0,1,1,0,0,1,0,1,0,0,0,1,5_Or_More
913,4add689d7a314c899ba5137cc65e8265,uuid:24148672-15dd-45e2-9e6d-47877e7ba9dd,Mukuru,760,Private,Piped_neigh,,3.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,1,0,0,0,1,0,1,1,0,0,1,0_1
914,4add689d7a314c899ba5137cc65e8265,uuid:d605b543-a315-4c5f-8983-3579f08b63f7,Mukuru,326,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,0,0,0,0,0,0,1,0,0,0,1,0_1
915,4add689d7a314c899ba5137cc65e8265,uuid:31a98046-ce17-4cf2-a569-915fcd8bd26a,Mukuru,816,Private,Piped_neigh,,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,0,0,1,0,0,0,1,0_1
916,4add689d7a314c899ba5137cc65e8265,uuid:b1c9ce4e-4040-4274-80a2-9e8945ff9dde,Mukuru,887,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,0,0,0,0,1,0,1,1,0,0,2,0_1
917,4add689d7a314c899ba5137cc65e8265,uuid:cafd8c69-5a74-46ac-93a0-b60de45e34f0,Mukuru,438,Public,,Public_Tap,5.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,1,0,0,0,0,0,0,1,0,0,1,5_Or_More
918,4add689d7a314c899ba5137cc65e8265,uuid:fee76413-5c25-45dd-83ba-d45efa450deb,Mukuru,430,Private,Piped_dwel,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,0,0,0,0,0,0,0,0,1,0,1,5_Or_More
919,4add689d7a314c899ba5137cc65e8265,uuid:a11a7311-5ab0-4b8e-a18d-9c629be28570,Mukuru,1124,Public,,Public_Tap,5.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,1,1,0,0,0,0,0,0,0,0,0,1,0_1
920,4add689d7a314c899ba5137cc65e8265,uuid:499c2291-5852-47a2-a7df-d6b67ff9300e,Mukuru,1295,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,Bucket,,,,0,0,0,0,0,1,0,1,0,0,0,1,2_4
921,4add689d7a314c899ba5137cc65e8265,uuid:77917d8b-e120-4c81-9db5-c25d8f2516cc,Mukuru,884,Public,,Public_Tap,1.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,1,0,1,1,0,0,1,5_Or_More
922,4add689d7a314c899ba5137cc65e8265,uuid:ca6f971a-0dc0-4c0a-935a-5e4c16ba5dcc,Mukuru,53,Private,Piped_yard,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,0,0,0,0,0,0,0,0,1,0,1,2_4
923,4add689d7a314c899ba5137cc65e8265,uuid:992cedef-32aa-4ac5-9593-30728e1b83e3,Mukuru,101,Public,,Public_Tap,10.0,,Plastic_Open,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,1,1,0,0,1,0,1,0,0,0,1,0_1
924,4add689d7a314c899ba5137cc65e8265,uuid:5352d96e-2ec9-43dd-9ede-a873dfb1554d,Mukuru,858,Public,,Public_Tap,7.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine Boil,1,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,DryOrCompost,Dry_VIP,,Y,0,1,0,0,0,0,0,0,0,0,0,1,0_1
925,4add689d7a314c899ba5137cc65e8265,uuid:fcbbf36f-951d-444a-a943-7515e8d80b4f,Mukuru,494,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,1,0,0,0,0,0,1,
926,4add689d7a314c899ba5137cc65e8265,uuid:afb44b8b-be12-4f80-8eca-3186e19dae1f,Mukuru,1324,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,0,1,1,0,0,1,0,1,0,0,0,1,5_Or_More
927,4add689d7a314c899ba5137cc65e8265,uuid:6f7abc07-601f-426f-9f89-7c9941a9fa24,Mukuru,179A,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,0,0,1,0,0,0,0,1,0,0,0,1,2_4
928,4add689d7a314c899ba5137cc65e8265,uuid:82560ade-4c1f-4b0f-8b9c-b69b14eb8bc5,Mukuru,14b,Private,Piped_yard,,,,,,0,0,0,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
929,4add689d7a314c899ba5137cc65e8265,uuid:666ab889-82e8-4258-a372-46b35d686bb7,Mukuru,248,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,1,1,0,0,0,0,1,1,0,0,2,0_1
930,4add689d7a314c899ba5137cc65e8265,uuid:f9534121-2b8a-4651-a0e1-ef6aaa55eb52,Mukuru,255,Private,Piped_neigh,,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,0,0,0,0,0,0,0,0,0,1,0,1,2_4
931,4add689d7a314c899ba5137cc65e8265,uuid:8e3bb743-d21d-4fae-a672-933d1bae43d6,Mukuru,1445,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,FreshFit,,,Y,0,1,1,0,0,1,0,1,1,0,0,1,5_Or_More
932,4add689d7a314c899ba5137cc65e8265,uuid:8912bfef-fb8b-46ff-97ef-10b4e4716044,Mukuru,1223C,Public,,Public_Tap,5.0,,Plastic_Open,Plastic_Open,0,0,0,0,0,0,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,N,0,0,0,0,0,0,0,0,0,1,0,1,2_4
